Description,6 RIBBONS RUSTIC CHARM,60 TEATIME FAIRY CAKE CASES,ALARM CLOCK BAKELIKE GREEN,ALARM CLOCK BAKELIKE PINK,ALARM CLOCK BAKELIKE RED ,ANTIQUE SILVER T-LIGHT GLASS,ASSORTED COLOUR BIRD ORNAMENT,BAKING SET 9 PIECE RETROSPOT ,CHARLOTTE BAG SUKI DESIGN,CHOCOLATE HOT WATER BOTTLE,CLOTHES PEGS RETROSPOT PACK 24 ,COOK WITH WINE METAL SIGN ,DOLLY GIRL LUNCH BOX,DOORMAT KEEP CALM AND COME IN,DOORMAT RED RETROSPOT,GARDENERS KNEELING PAD CUP OF TEA ,GARDENERS KNEELING PAD KEEP CALM ,GIN + TONIC DIET METAL SIGN,GINGERBREAD MAN COOKIE CUTTER,GREEN REGENCY TEACUP AND SAUCER,GUMBALL COAT RACK,HAND OVER THE CHOCOLATE   SIGN ,HAND WARMER OWL DESIGN,HANGING HEART JAR T-LIGHT HOLDER,HEART OF WICKER LARGE,HEART OF WICKER SMALL,HOME BUILDING BLOCK WORD,HOT WATER BOTTLE KEEP CALM,IVORY KITCHEN SCALES,JAM MAKING SET PRINTED,JAM MAKING SET WITH JARS,JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG 50'S CHRISTMAS ,JUMBO BAG ALPHABET,JUMBO BAG APPLES,JUMBO BAG PINK POLKADOT,JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG RED RETROSPOT,JUMBO BAG STRAWBERRY,JUMBO BAG VINTAGE DOILY ,JUMBO BAG VINTAGE LEAF,JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO STORAGE BAG SUKI,LOVE BUILDING BLOCK WORD,LUNCH BAG  BLACK SKULL.,LUNCH BAG ALPHABET DESIGN,LUNCH BAG APPLE DESIGN,LUNCH BAG CARS BLUE,LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG PINK POLKADOT,LUNCH BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN ,LUNCH BAG SUKI DESIGN ,LUNCH BAG VINTAGE DOILY ,LUNCH BAG VINTAGE LEAF DESIGN,LUNCH BAG WOODLAND,NATURAL SLATE HEART CHALKBOARD ,PACK OF 20 NAPKINS PANTRY DESIGN,PACK OF 60 DINOSAUR CAKE CASES,PACK OF 60 PINK PAISLEY CAKE CASES,PACK OF 72 RETROSPOT CAKE CASES,PAPER BUNTING RETROSPOT,PAPER CHAIN KIT 50'S CHRISTMAS ,PAPER CHAIN KIT VINTAGE CHRISTMAS,PARTY BUNTING,PINK CREAM FELT CRAFT TRINKET BOX ,PINK REGENCY TEACUP AND SAUCER,PLASTERS IN TIN SPACEBOY,PLASTERS IN TIN WOODLAND ANIMALS,PLEASE ONE PERSON METAL SIGN,POPCORN HOLDER,POSTAGE,RABBIT NIGHT LIGHT,RECIPE BOX PANTRY YELLOW DESIGN,RED  HARMONICA IN BOX ,RED HANGING HEART T-LIGHT HOLDER,RED RETROSPOT CHARLOTTE BAG,REGENCY CAKESTAND 3 TIER,RETROSPOT HEART HOT WATER BOTTLE,RETROSPOT TEA SET CERAMIC 11 PC ,REX CASH+CARRY JUMBO SHOPPER,ROSES REGENCY TEACUP AND SAUCER ,ROUND SNACK BOXES SET OF4 WOODLAND ,SCOTTIE DOG HOT WATER BOTTLE,SET OF 3 CAKE TINS PANTRY DESIGN ,SET OF 3 REGENCY CAKE TINS,SET OF 4 PANTRY JELLY MOULDS,SET OF 6 SPICE TINS PANTRY DESIGN,SET/20 RED RETROSPOT PAPER NAPKINS ,SET/5 RED RETROSPOT LID GLASS BOWLS,SMALL WHITE HEART OF WICKER,SPACEBOY LUNCH BOX ,SPOTTY BUNTING,VICTORIAN GLASS HANGING T-LIGHT,VINTAGE SNAP CARDS,WHITE HANGING HEART T-LIGHT HOLDER,WOOD BLACK BOARD ANT WHITE FINISH,WOODEN FRAME ANTIQUE WHITE ,WOODEN PICTURE FRAME WHITE FINISH,WOODLAND CHARLOTTE BAG
PAPER BUNTING RETROSPOT,0.05103132105221687,0.03108940956538405,0.016347948843597977,0.008520864929551729,0.012124922795250442,0.028911381683993945,0.018737061796160158,0.024276947343437324,0.05602875812243402,0.021546972509871646,0.04081250142227231,0.008206255818977267,0.07190410865040728,0.0023724912679043524,0.011629114577016838,0.03536292227699568,0.03187619150822245,0.002537682753882426,0.04701933030770561,0.03594889731028167,0.03777030318800341,0.002313816738337876,0.03956581881588352,0.061409149479645785,0.0032233490244408373,0.0080205217977014,0.028071368587076997,0.014039612315889932,0.033883909564338476,0.034465308332765156,0.04846502739767897,0.04879069976049863,0.06203561756047045,0.057412734368771215,0.04917466334781829,0.027729391634268068,0.04937639918694787,0.03567902352744069,0.02214243225240986,0.02554711833552869,0.057233614524576405,0.0533801366907017,0.029046549469948887,0.02859443841175494,0.06010372260013424,0.06818923198380758,0.0714683933550056,0.04215343123676181,0.09273294832037536,0.067254671416533,0.07152309664062229,0.07153406204839861,0.05200871932741911,0.07870500714758702,0.059908393067518044,0.06574155832388547,0.04854617383572936,0.08170097172103279,0.02583299216955585,0.011269734975428238,0.16362563974569447,1.0,0.029926363704544066,0.030841118224652544,0.07453921817679272,0.14618174497623676,0.04022810686240066,0.05608537905648268,0.05036961659820157,0.012839482266900806,0.004673649351695254,0.039102652368062714,0.05369300929435841,0.023510767881587933,0.017732610563200017,0.013773280841758414,0.05058609850537683,0.037566994710017586,0.028345982008591123,0.05923765047138815,0.006688631032820604,0.028055365671031562,0.05247607139363634,0.013843547214655385,0.04129487954692698,0.050505632472033705,0.05897736180260331,0.035714680438252946,0.6980724509176955,0.03421438516616789,0.009768187839947996,0.06604817460406527,0.05111361695141152,0.03365097581285813,0.05308177655400953,0.015427929859217714,0.005585902653094311,0.034543318018299046,0.028077300311833815,0.04692458248765729
PAPER CHAIN KIT 50'S CHRISTMAS ,0.16479649113380584,0.07858207359962519,0.032206260542919744,0.015329197577535337,0.025839150990911323,0.05596977920835808,0.09454922379386202,0.07745745230255006,0.08936955752569228,0.08075292636386479,0.09391326912280878,0.036301784372350036,0.0654793405993452,0.030709588690443726,0.03802142501228689,0.0825545592743532,0.29267819552200935,0.01621641710161244,0.19290071026919026,0.1351050674949609,0.050231189502010914,0.027065950103962413,0.08036990646424072,0.1118416019722509,0.012141006326326951,0.021928430668029804,0.12150007416389513,0.06824807470058569,0.14252765140580656,0.11621620428691132,0.1269142252026842,0.04757696215438641,0.25060552201689695,0.06048092043455558,0.07653436446435909,0.06698751795830321,0.08645343692678177,0.08645219048471808,0.042805193715234884,0.19165909858011748,0.20642175665697776,0.1590510357937827,0.1318086759763732,0.09582085924251499,0.1380626354678607,0.10482614026010868,0.11539343793023138,0.14605189880951028,0.06788539250961478,0.13785386730650007,0.14663973348905585,0.13054648580820544,0.10230029590734892,0.19781233362617456,0.18663933086695716,0.08356211374067478,0.09803761807292213,0.23370953651140844,0.06051069147787959,0.03847132677911301,0.09100121275427103,0.029926363704544066,1.0,0.4745003490860783,0.1185190680614227,0.0839407822611069,0.12908733567108138,0.05932696025909184,0.06817558228268614,0.07100384977587682,0.038736813955342106,0.016393655598807674,0.06195476671392473,0.06837026795606996,0.7579818911430705,0.030607798453423003,0.08021662053832339,0.11303889143504056,0.08339466430500332,0.06062129632035595,0.017613089434786164,0.10048551094993297,0.057391349120202134,0.04501739098880382,0.07741602272621437,0.09273947747174614,0.13217965995554806,0.038989777612480514,0.15734614978266087,0.14947517964591114,0.0345347020268001,0.07002758010090125,0.24127360513161522,0.04520018750439941,0.09592006634662827,0.0777466811133797,0.02323149600245511,0.05796037004478124,0.0401295227816954,0.07229222139843396
PAPER CHAIN KIT VINTAGE CHRISTMAS,0.21750016007483614,0.10310432192457476,0.04195550432051892,0.02427201327098711,0.03507990284691371,0.040499137583279055,0.12959607566938222,0.12588455668703402,0.0550024675504037,0.08460032115697723,0.09722729310987417,0.04659392193977494,0.027129549045625943,0.0483508712619455,0.04081795346376099,0.13672396169684767,0.5153765881944965,0.021674205785239965,0.27382816703500296,0.22471634820751535,0.020370878139256126,0.03711581035064926,0.06991060309139455,0.13533117448621715,0.010099442998746485,0.021900460305508043,0.16787670252946782,0.08772675051561282,0.1769904535836483,0.16801654137450966,0.23253521061019905,0.06532076640743822,0.2698033236259992,0.07200510144351842,0.06266276232332091,0.08487466460345526,0.12139418776318836,0.10202871057476395,0.059069161152626025,0.2785370099331555,0.28481174678836835,0.25400052820816676,0.18902907673701747,0.12402230859312724,0.14219129081694082,0.11374094831786183,0.1293215031824554,0.15822243932724556,0.07090997981448606,0.12265185123539518,0.14057777016732065,0.1032658796643234,0.09441853472559558,0.20985681464343278,0.21783051769935707,0.03739376098960462,0.10128696832931193,0.3864787767463091,0.06852519019616238,0.06418826529329576,0.09199515851880553,0.030841118224652544,0.4745003490860783,1.0,0.17905848664255,0.06620258842353094,0.22819361861130164,0.02448909937155094,0.029762884943306867,0.11215670271175063,0.07343709603796311,0.002617777844235423,0.03462028400544213,0.09960479399009559,0.09340087011181218,0.03660415491130892,0.016305404164201925,0.12027678062184058,0.08955228070581565,0.10782074787728393,0.01366395864833518,0.15038545959591565,0.010430591242205446,0.05387357139996855,0.18548168120400982,0.10668457310209989,0.2977194417813077,0.11301865075337916,0.2706714132505129,0.15746234708304235,0.03227291069783285,0.03420074131592495,0.4128058856428769,0.03170865422618633,0.23283461268915862,0.10276406072368895,0.03244672736389487,0.058868999740272585,0.031049594291245756,0.02920194823208807
PARTY BUNTING,0.18712548423980924,0.13156142211563868,0.04863878934821912,0.037372358448574144,0.05381996054074202,0.062385115047662525,0.0954676587130488,0.08393986930201865,0.20921888980892414,0.16584447634953406,0.09015261072065779,0.09045091004391628,0.08207239829670233,0.02042755080898938,0.051267822383403536,0.20743636784931926,0.21417824918480982,0.018304244058060685,0.1269656052206136,0.12615268904573937,0.0524062634717669,0.02992294100661959,0.09793863019956209,0.15335737256706095,0.007919062008791378,0.035636647539030265,0.1574370897871249,0.08696652275815718,0.13819184961344075,0.13816278162293646,0.1743686531849869,0.2474598523153391,0.24911204967594713,0.1546767328490808,0.17894836556193078,0.1761847583524413,0.17024122795900415,0.1964107108056954,0.09529234203712181,0.23385131858188954,0.30463023634630426,0.28820653241060346,0.29443542304624315,0.12572854840724737,0.23791992651567018,0.17058708863890873,0.2155818491337071,0.2045682437456638,0.17506090573283128,0.27279737907234286,0.2805970178454005,0.14045884545806792,0.25010022748051053,0.23497938214225533,0.2865036448071522,0.15543827922692666,0.13515428082181397,0.175189100891366,0.06655657545086952,0.05526785618466413,0.11957362271418816,0.07453921817679272,0.1185190680614227,0.17905848664255,1.0000000000000002,0.06479035484029212,0.12844154093409818,0.07091932624240042,0.04839814592779905,0.07607078395286936,0.041144732230267975,0.023231063298661977,0.0678174503906493,0.0888241598082847,0.032612139651940035,0.04014210273001227,0.08330969869825673,0.16435475319152817,0.11641643235047294,0.1591990004236111,0.021042512167709526,0.11514863112886142,0.052655434648697416,0.0879853912411634,0.10834269806109972,0.10041980677490515,0.1930975167797727,0.10665927706437031,0.2522089766766389,0.18796917270012564,0.060306319300681185,0.07783109349760198,0.4263982971066182,0.2991009412721924,0.06455653263989561,0.17971213736578112,0.03330770941362466,0.1382228607082729,0.08272003496729038,0.06282489368557737
PINK CREAM FELT CRAFT TRINKET BOX ,0.31681325939928484,0.17066384260644096,0.021300566721593247,0.00622180637626404,0.011685393961754217,0.027678012935116687,0.41101279976777866,0.03834290483221953,0.36095420800615974,0.0320278078293163,0.2841877061387662,0.028361835072431243,0.4620543005913222,0.0058746771684474106,0.059992512751496405,0.02320573424703745,0.03358935695428633,0.014821684457487664,0.33174012496710054,0.06761256520494209,0.3191559761708325,0.026137097496348852,0.13268662357140082,0.14479289655165467,0.004167382294960931,0.008076080416691087,0.03522841399356076,0.027474528954919565,0.2358565039592945,0.2035581658156648,0.13837050627349823,0.08479313036215576,0.24085492682264306,0.24756503580155,0.12073583514998354,0.07316124556604947,0.13766714842329822,0.17171291541646916,0.07473011050647274,0.22322840308336414,0.021908186580570393,0.11339001114871775,0.0385488456677416,0.032189435795885096,0.27697956378812805,0.5658807243662642,0.2973205391569219,0.3229410185547611,0.30003414404420886,0.35188764868201955,0.3868700845884915,0.42180115811501023,0.34617873824910805,0.3063307558933949,0.04066396361637235,0.4457875294935539,0.05451280229421502,0.2286535275868614,0.15257940740336476,0.036775100475725485,0.3578244215372839,0.14618174497623676,0.0839407822611069,0.06620258842353094,0.06479035484029212,0.9999999999999999,0.053289308824859764,0.456108855910743,0.45861368447573264,0.04497850549948916,0.15227202508918722,0.12813161651112445,0.41916969459468806,0.05343619386957717,0.020752111330120115,0.02747816437395201,0.4781141301183251,0.09295783327508736,0.127127163377891,0.12672474592554006,0.029453303404576477,0.04377464401810286,0.47701596507683675,0.015812812420632153,0.03557679793175543,0.20527751470614114,0.16593797625908432,0.006140298155351333,0.25831583538032826,0.11292650331519007,0.03128248344589903,0.45701662493165407,0.07670052829918617,0.028167824898146777,0.04114149537459086,0.0748575234394384,0.0022758393914039244,0.01531794810522924,0.009635043126545364,0.46314569978769626
PINK REGENCY TEACUP AND SAUCER,0.38774642961386785,0.1165270894018295,0.08858862340241755,0.07725660040400191,0.171298597410349,0.10070483398615358,0.054819442247303875,0.21569467676755485,0.08169254730690709,0.14279639515316409,0.12087695755599447,0.27820473910270466,0.13271121942249786,0.15787020457295753,0.027457680514422083,0.04494619674406331,0.05694238231692207,0.01367368974981166,0.36202753860118375,0.9716937879359709,0.07060147229230425,0.009096733901774482,0.13160026271681213,0.2206692647721354,0.008081942240815638,0.02084399603831711,0.13898722735827604,0.62651170203291,0.20973158137042788,0.15660994373809428,0.4567268099115943,0.02365545905679081,0.05441813730745946,0.0765604972178146,0.06381245021769315,0.021897711975029155,0.1960946977885522,0.07147492921805704,0.01293908832763404,0.33838619533242914,0.17850324817247257,0.03694763786778118,0.016588907071744912,0.1460348742640814,0.0840539227338493,0.15116038363438591,0.4569933316548687,0.0989063417968548,0.19974078435677653,0.1232708187401144,0.1079530722386091,0.14896611929445625,0.06534263259966863,0.17795465417462547,0.3807717336356804,0.11421454729404404,0.12892926574256605,0.37495030882724906,0.07603862881938594,0.30588967294143976,0.17849703016538065,0.04022810686240066,0.12908733567108138,0.22819361861130164,0.12844154093409818,0.053289308824859764,1.0,0.1468983005530092,0.0964689547365997,0.038734611069152006,0.08801619594531476,0.027719533673522142,0.11491462119027923,0.11889605796163967,0.06347719038864322,0.03770198460586137,0.07410881889406004,0.3637751802812462,0.09565170826574014,0.2947443374610719,0.02691530880754596,0.6443444387835198,0.09591815077572151,0.09088847705080089,0.1710781216703949,0.448424086196172,0.36622867952478055,0.12144994968705083,0.10397925549965176,0.12189591605538407,0.03725446532512311,0.2180303425065146,0.1483206972439143,0.06548695644851443,0.15424455362694983,0.06359858393943107,0.012512602360424585,0.06942307144775213,0.1409641657120671,0.08991741239689278
PLASTERS IN TIN SPACEBOY,0.5150080673137959,0.33252402147773186,0.03357469087098859,0.04198451941696936,0.04241003270503587,0.004182152162823461,0.07007380042487099,0.08888125499333274,0.6202390008121529,0.05941537167192945,0.5322116927927982,0.06879311052885416,0.9373181303407553,0.011674231865346094,0.07626389629755283,0.010208882689732468,0.012019566863788553,0.0014259830993232346,0.589678401332014,0.16146199384219828,0.5931177117465312,0.0034678467656031465,0.15614100899944167,0.22653996031019336,0.0009241616555811551,0.0016477397699253737,0.01940975887123977,0.052413216374888355,0.39653947655130245,0.39674415241359473,0.3150865288468032,0.04800858026021811,0.41822818106033055,0.18412512895766686,0.21587279819753363,0.1519707368844039,0.273942542670085,0.26347822911471686,0.11617745407845181,0.20472021264412169,0.033355367727636705,0.17441370973773607,0.0555614478881726,0.019257729634876954,0.42437348398107855,0.5796330076413142,0.5937623203766891,0.49844440968534703,0.6587931172899707,0.6652478485464892,0.6605956310533949,0.8530698830668484,0.6165997443022396,0.601095824475771,0.06806586260657337,0.8585188807487472,0.03702826561558556,0.4607244739855704,0.27899278834047964,0.11081719502917149,0.6679466549694503,0.05608537905648268,0.05932696025909184,0.02448909937155094,0.07091932624240042,0.456108855910743,0.1468983005530092,0.9999999999999997,0.9625517456240654,0.02648922799316827,0.013922390590901095,0.3221438331424985,0.7772801916368712,0.12514920580050706,0.047977636032692055,0.008989926515058706,0.8408671879561904,0.19934955877416966,0.26274650346632944,0.15937980024622247,0.008546724039925017,0.12743175197902354,0.9535818101888582,0.04283346513303648,0.14050731911810166,0.47113704037517135,0.3498068186646552,0.08207019035004445,0.32088659125293095,0.15437019153833664,0.015662254218316764,0.9321040425081879,0.147629990978807,0.0276751008836972,0.035251807672156424,0.06825237102929439,0.00048365045230627595,0.004421074618922769,0.011164065917832268,0.8825472095704547
PLASTERS IN TIN WOODLAND ANIMALS,0.4949431296916367,0.3068285179156976,0.03110147759051985,0.031089308318996096,0.01787828022144105,0.0055873158526128465,0.06905581553517796,0.08475757155083442,0.6221757775889624,0.014977460235744932,0.5224815572737483,0.004553056836762892,0.9016580433909254,0.0016619769796885977,0.06520578297347525,0.00843952231112134,0.009364581592667282,0.002039969798776672,0.6014702185674322,0.11357523033938456,0.607541276252118,0.003333546270376689,0.16136150719052536,0.22241958138498436,0.0011223371477454482,0.002671672740056947,0.015032683755994732,0.007644178977290717,0.38952543301058423,0.3636386598066369,0.23486470490523703,0.051227191022306565,0.42370830717861624,0.17882646282036882,0.21605723126328452,0.15051036940441562,0.25050629984488343,0.2607749089671555,0.11715384493742594,0.17929034828450355,0.026240368069093356,0.17482498003046393,0.057186679011960444,0.009801492598317876,0.4220407091360329,0.5495408310873622,0.5474664063845041,0.4956454543112755,0.5876379763014415,0.6535899970089016,0.643397832788703,0.827106329043828,0.6163788794204872,0.5813171585345469,0.03975573007365182,0.8507567860967735,0.025019933156474435,0.46698597465308195,0.27093246039819635,0.07219811604741544,0.6517218264348826,0.05036961659820157,0.06817558228268614,0.029762884943306867,0.04839814592779905,0.45861368447573264,0.0964689547365997,0.9625517456240654,0.9999999999999999,0.005134511504872881,0.009955989656734495,0.3653859880205291,0.7556101218967923,0.08897379510779294,0.02205914742550048,0.0053814017411022725,0.85197290043789,0.18618095846895671,0.2271517235618055,0.11267465259613876,0.009541428918738826,0.07021509036641609,0.952987594231142,0.008875983510389991,0.09736318901443054,0.4328971258944406,0.2840173510756134,0.0261057245215938,0.31036314286281746,0.10197192340906915,0.008569601137364302,0.8965683541347613,0.09290354987081587,0.027946044353488977,0.01888248866772231,0.0672110447196715,0.0012198558662924533,0.006996327485425067,0.0033458676827200708,0.8959053493989566
PLEASE ONE PERSON METAL SIGN,0.03641791958884405,0.09840821833320064,0.02993499148076825,0.22626144022376754,0.050273729778533255,0.020285921656057748,0.035611649916548534,0.4231642940373307,0.02762506567156177,0.1388481580681112,0.0700371066658721,0.8369247413078036,0.02782676127015555,0.1267594421023403,0.21083948947132292,0.0480807215186157,0.1179942012193046,0.23142917346423295,0.040700706773154294,0.05056877802105973,0.02950713856481817,0.5960514642583716,0.030517137486609454,0.08117485588109431,0.6362322398895245,0.6367418354645791,0.08501898251232001,0.03020369231684493,0.16110083840832456,0.42994317623966505,0.40530721716279267,0.23391667054047144,0.07166472311514481,0.04424325825884295,0.04270478945994999,0.2739264062985385,0.2069697187139704,0.23781779472452547,0.26438304171092464,0.039718827396214476,0.06418083898921775,0.050212500234564625,0.3512856987114311,0.17732967665884364,0.06908292365090629,0.03769347403480088,0.1848902304061427,0.09444737234388068,0.0600721015020175,0.15693575249047317,0.10669552974134473,0.022508248282029766,0.033827870751239345,0.04515203689475123,0.05377036064454643,0.022163861627123756,0.0324716128271085,0.06292851024705476,0.03618607795967158,0.04580800840716659,0.06143101036462001,0.012839482266900806,0.07100384977587682,0.11215670271175063,0.07607078395286936,0.04497850549948916,0.038734611069152006,0.02648922799316827,0.005134511504872881,0.9999999999999999,0.029148271870636757,0.002564058464325562,0.005693046576038292,0.49912384643718755,0.022375530443477853,0.6559613030956157,0.0412587486557105,0.053727189394266794,0.6136325716986144,0.022364394952463992,0.02197178632261996,0.08432130146505278,0.0007248397775921465,0.5600547699838614,0.5821930968085388,0.047487356135223736,0.3350401892351652,0.6055197297555414,0.07218397912986833,0.22237137622593073,0.10602680327471573,0.016766211985560546,0.33433452956089726,0.011250314492296755,0.07465598794111011,0.45962194567247894,0.11602862864711186,0.05429960792231446,0.12365118459718658,0.009257700655584514
POPCORN HOLDER,0.03527479265119872,0.033992665865878055,0.014918305501269824,0.01713327315162591,0.017315225765095477,0.005180092878907719,0.3216928106554927,0.01796792390677405,0.018443193022605813,0.043136754218922505,0.026637521574325775,0.03185768206302013,0.009042885779722641,0.006694259518381097,0.009284159815957843,0.028397326391117316,0.0367271736933727,0.004968465372242688,0.047522032071880424,0.0838293505278461,0.004981556555612776,0.02087260522086641,0.007792654104052886,0.027092775537322127,0.0016138949267221646,0.004206152332721418,0.043242378839209214,0.025105102520013856,0.03327965651700991,0.03797771158055747,0.046073830623151374,0.019144306975461586,0.045590553643104825,0.1234132837601731,0.012796294504655433,0.021502037126522995,0.029843042269069343,0.024909625084531196,0.014989345216206167,0.16544290137710777,0.05466425348439746,0.059196437355492924,0.05088431974790428,0.038275475506833426,0.04368699834620286,0.24315322409563297,0.02947333704018483,0.04759219975925967,0.017632415692361778,0.037243701402656676,0.04249210049938793,0.019028719382316497,0.03537516383442072,0.040136698697193225,0.043351249482992765,0.014573710619136553,0.016155531493497244,0.05798779767307464,0.017613172524727317,0.014168355307287482,0.023412203387236815,0.004673649351695254,0.038736813955342106,0.07343709603796311,0.041144732230267975,0.15227202508918722,0.08801619594531476,0.013922390590901095,0.009955989656734495,0.029148271870636757,0.9999999999999999,0.003290009959809436,0.05376544826223377,0.029609463133419882,0.01771946015895711,0.011763576521227857,0.009032865106683366,0.385083384382356,0.03504059280041002,0.04918308272071362,0.012411250999061632,0.6937467719229469,0.001347363982782191,0.03757373100834555,0.02198208988740727,0.6725411287376412,0.04177284291785198,0.016329477543268873,0.049916659206223186,0.04907487419759012,0.0214140779864275,0.009280373687118764,0.0753899356601894,0.004791314069799593,0.03458088856241908,0.02362953249123604,0.0063945132662567,0.028287014589352066,0.010116258320943794,0.00928304166345511
